x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	y
0.9988688263011619	0.6961059164408767	0.48419331698446866	0.9292292777508578	0.0	0.4878402552821158	0.9421890125335978	0.0	0.9893902574609678	0.8414838957923086	0.8467610001157775	0.19937350552942856	0.0	0.7240421345063096	0.9831816383062905	0.788007950001197	0.8834555196626485	0.8868683319179667	0.8910539688188928	0.12824629255754727	0.8615473299910914	0.1864127637673707	0.9875856344726761	0.9847462791848454	0.8648156084145288	0.9838496458698393	0.9849548512630213	0.9851364997254062	0.6171527150250558	0.3085739845125931	0.32805037825958566	0.7035516249034901	0.9246841887986786	0.9706439393939396	0.8629686731179268	0.9169573923003609	0.8316018267616887	0.17321429409528463	0.7237121445809369	0.8168701973663239	0.39088876110152704	0.8763506377447403	0.8671062178173187	0.49108159047246186	0.7806822902418512	0.6682851891476672	0.28684024782369927	0.9127725856697816	0.6063995147287401	0.9836101074097909	0.8972188429305218	0.7852337752115748	0.9725563633092643	0.5221875796615489	0.3778658812868144	0.8538581351359854	0.725117615091996	0.29392580513656746
0.9989162706726362	0.7391215458837297	0.5000083412575279	0.936500242365497	0.0	0.4937388193202147	0.9424931030579682	0.0	0.9896761487269895	0.8290667934179852	0.846685493086073	0.19986328264532072	0.0	0.725778446579468	0.9898100514443996	0.8276861186274276	0.9039596108091383	0.9077571817622763	0.9114195608545624	0.13135981448598505	0.8632068055968	0.1960885229027278	0.9886433204887227	0.9855280656913881	0.865870485573142	0.9857267703630377	0.9865763248901517	0.9868017786596278	0.6013801035077637	0.3164854211512114	0.3055238578251148	0.6830560819821732	0.9322031099490848	0.9633905544809799	0.857090372314253	0.9118125620499515	0.8201794302360695	0.17258186392073857	0.7113734100270365	0.8051047412556193	0.37209124017634654	0.8401819806645551	0.8640772595676343	0.4708137195094193	0.7704590818363276	0.6530052396236237	0.2689985099207904	0.8965469260916952	0.5783826818819425	0.9815683314359258	0.8903673290078399	0.8073276872805456	0.9595596152221141	0.5162264446928245	0.3729950158586315	0.8398862365926276	0.7369552053412001	0.2890338361190377
0.999016153559951	0.7530684325673317	0.49004887976911404	0.9529810954920079	0.0	0.46934680655610816	0.9557886165401592	0.0	0.9891678975873952	0.8293791448812837	0.8476872196801523	0.19907533682557588	0.0	0.7344600069452497	0.9809062129006716	0.7374105026220638	0.8490724800278542	0.853865901392915	0.8568476831667513	0.12266789910242994	0.862333397383269	0.18692743180648502	0.9875677075910484	0.9847995828102915	0.8624421348076496	0.9834246365506245	0.984627012332946	0.9849061951919501	0.5649716585886794	0.30454837717704336	0.32665567812011503	0.7155541517512469	0.9210183019127564	0.9680548839458415	0.8655732327374117	0.9129770543352893	0.8490435797297659	0.13713292063059973	0.7121627261345286	0.8026017919204166	0.36505015653951833	0.8229100658055081	0.8592309263681384	0.4611350371941834	0.7634882519225507	0.6616739363015369	0.29440828170339656	0.8993220627227255	0.6131857299920388	0.9858560609810424	0.8843986550419034	0.8159094438912085	0.9391458890424439	0.5160303547267485	0.36499773448119616	0.8550153407407437	0.736653986491732	0.3232776192417448
0.9987864229191271	0.7733249048862277	0.4681614200156817	0.9607367910809552	0.0	0.46990281874002865	0.9669554963517585	0.0	0.9912167849938852	0.8238745161947442	0.848985940591069	0.1976215142527642	0.0	0.7165181155226312	0.9963395330431335	0.7100803780241536	0.8346422422964583	0.8383847257606375	0.8427993791460285	0.12046248773645311	0.8637657868534598	0.2010293360782298	0.9880696602766298	0.9853326190647522	0.8603323804904236	0.9839293351171919	0.9849194092165268	0.9852162205254488	0.5880719625400482	0.3165692879707032	0.32357043235704347	0.6809152804099131	0.9360148617035915	0.9597940844616378	0.8868558307364278	0.9118642289431576	0.9366426782643709	0.12232537183139584	0.7144036580718909	0.7942798839396751	0.4494792665005428	0.8202128523844342	0.8616540929678861	0.45962359668211467	0.7540553410944608	0.6648561160946949	0.27637048074660747	0.8919242751018448	0.573492057474314	0.9791367618670497	0.8674599553933495	0.8337612030295003	0.949596713741717	0.5144616349981372	0.3643180788400543	0.8460450556837241	0.7293874699169316	0.28495719527109653
0.9992109251902145	0.8119907976397214	0.48225814523797594	0.9510421715947754	0.0	0.48109558574674793	0.9725811710526093	0.0	0.9893902574609678	0.8295240035309297	0.8479187745712459	0.19814981316428834	0.0	0.7182544275957863	0.9801147605856754	0.7032717926614145	0.834023250865621	0.8377892959286265	0.8420282547873961	0.12049492025654115	0.8616521389767151	0.18723623262995243	0.9873974022155833	0.9847551631224197	0.8540125360848043	0.9830438990354945	0.9842548708447522	0.9846316013251369	0.5520085434979058	0.3243968577898297	0.3299945057267254	0.698813785358323	0.9208944543828264	0.9620103965183757	0.8778021978021979	0.9122437818894026	0.9008141539106298	0.1177469997700254	0.7121173631398451	0.7980741638236138	0.320835729346368	0.7917133804533265	0.8588928100984057	0.44365331560880966	0.7381480693435465	0.6619756947301992	0.28362481374009824	0.892589071063596	0.5897183151988467	0.982032371429986	0.8302666261151662	0.8410030118372207	0.9263372230899443	0.5061474204364962	0.3552333484367922	0.8561492469037955	0.7222793261392747	0.2865878516102732
0.9985566922783037	0.8330039502470961	0.4827919857197669	0.9481337857489266	0.0	0.5025383164918049	0.9792542686707358	0.0	0.9879290354346341	0.826255630248297	0.8463431945514126	0.20041309372843152	0.0	0.7529806690589199	0.9884250098931521	0.677386397196747	0.8166624755788535	0.8196433277694803	0.8239562634081709	0.11759220970867501	0.8624032700403517	0.19186824498198699	0.9882847828561647	0.985883423194362	0.8527975436431876	0.9837433935400354	0.9850168748443873	0.9852782255921486	0.5978969851310275	0.355092113723406	0.3201470774692527	0.675721204464099	0.9214173661758635	0.9556032398452607	0.88328686239134	0.9111349308736711	0.9231042622385022	0.12481050561560449	0.7112463936419227	0.8001147849376661	0.3921794134560092	0.7903810220164115	0.8616893134126499	0.4429067004161016	0.7296574363962429	0.6499053575837367	0.2768802446866897	0.8857865077340504	0.5563559161390598	0.9783386130772659	0.815051365233847	0.847891561678711	0.9227691141876624	0.49493107437692446	0.3393520616221117	0.8547202144791274	0.7319369614160391	0.3008560945780676
0.9992333988398604	0.8688123174391306	0.48017283085597984	0.9423170140571946	0.0	0.4920466083256786	0.9732907156094736	0.0	0.9900096885373486	0.8329915574568252	0.8475160704128222	0.1991563826813211	0.0	0.7540224563028123	0.9646814404432106	0.713576462888021	0.8423602916997112	0.8453541831385986	0.8488200808691952	0.12117600317838714	0.8619316296050448	0.18435409161091057	0.987487036623723	0.9848884221860348	0.8442831780058111	0.9827074333244494	0.9842105682866339	0.9845607383917657	0.564840220159369	0.36982471834726455	0.32120366848400417	0.6928125219344445	0.9008972065501583	0.955522646679562	0.8906609808102346	0.9160929654332586	0.9120721994071035	0.12352100512984183	0.7092957848705338	0.7999234767082228	0.33033033033033066	0.7518401169875706	0.8559202045603431	0.4213094902075044	0.7061714135181414	0.6366828518914762	0.29448670692494594	0.881395762312253	0.5767145619289518	0.980726872246696	0.8098092389835089	0.8523773414826522	0.8963149530748704	0.5095397768496183	0.36585863162664206	0.8594655341066936	0.7092927567735423	0.34529147982062774
0.9999575497728913	0.8932798800591244	0.5592646347363328	0.923412506059143	0.0	0.47688923270318684	0.9722263987741773	0.0	0.9885484665110149	0.8319911274077091	0.7969364281147907	0.24917718445096237	0.0	0.7313346452135661	0.9844677483181627	0.7264592961535079	0.8470317426543117	0.8507325739162686	0.8533875097626317	0.1210138405779476	0.861075689555785	0.19032424086464117	0.9875139269461647	0.9848617703733119	0.8829180539400132	0.9842126746633352	0.9845118256818384	0.9846847485251653	0.5534872258276516	0.38039193760308593	0.28025020075229157	0.6671579981750547	0.8988606027246456	0.9465163604126368	0.8798687879284895	0.916770596609539	0.8975476772063613	0.1230692692908804	0.7148028524251057	0.792111724005994	0.2782697591208231	0.7346006986757656	0.8520248233694695	0.41164901801892007	0.6839417611477551	0.6084821551038313	0.2593522076699873	0.8715475058556155	0.5452098419077226	0.976668069098649	0.8252694985131116	0.866413294718474	0.8823423585499687	0.5057748495009512	0.3667648391481648	0.857710309498134	0.7170716559273348	0.24092947411333065
0.9996803747605932	0.8883967072657757	0.5815191098209963	0.9461948618516769	0.0	0.4865831842576024	0.9687631455799598	0.0	0.9881196296119821	0.8540322763178742	0.7968760224910273	0.24940581380945337	0.0	0.7622410001157567	0.9889196675900254	0.7371790266835887	0.8319631700098643	0.8359542007086592	0.8395171575169795	0.12015437879561827	0.8630146557898233	0.19186824498198699	0.9877021592032578	0.9846752076842507	0.9180021380099552	0.9857090616414037	0.9850523168908818	0.9852959413254911	0.5984391686519347	0.3987587710715391	0.26689489032585256	0.6076366954446564	0.9481546718040458	0.9297328336557064	0.8696736099721174	0.9236581909115548	0.8384840261071608	0.13560405881717968	0.7309157881366697	0.7879348276631706	0.4040125231614592	0.7441546835648715	0.8574346836851857	0.4170027952544409	0.6939623291488092	0.6073299865580334	0.23041330091757356	0.8620007266374463	0.48220040186526203	0.9675110132158592	0.8675359894566099	0.9176175728063685	0.9310801638767818	0.48640116085259916	0.33658812868146826	0.8235688609174777	0.7685397096498717	0.21524663677130043
0.9992533754173233	0.9107093760207545	0.5808017616735894	0.9524963645176998	0.0	0.4908378861867233	0.9920936463663715	0.0	0.9927574212607805	0.8432040922568522	0.7977821068474809	0.24814309936562107	0.0	0.7530964231971277	1.0	0.669396486354892	0.7907615528947525	0.79434244048142	0.7991814218346825	0.11376517233830366	0.8639928729889775	0.1998970663921748	0.989306615108955	0.9863453879482279	0.9083669653915524	0.9868247111043424	0.9863105095414418	0.9864651797261148	0.5617349872669025	0.4263509546839617	0.34664638011918575	0.6796518565312017	0.9525553873675519	0.9462242101869759	0.8970641298999508	0.9186107328829568	0.8973011506626427	0.0947014319439425	0.742492424379888	0.7997799955361418	0.28707430835090453	0.7132829636851091	0.8569275092805874	0.39970317493558183	0.6822902418513225	0.6424985597893155	0.32146498313857796	0.8638714315530714	0.5566971224930809	0.9780787506805922	0.8555099351175993	0.9054605918305821	0.9407650308972608	0.46047806733729413	0.3094245582238332	0.777482565221933	0.7669684030742951	0.31879331430900937
0.9992109251902145	0.9439257607339328	0.674057020836461	0.9326223945710147	0.0	0.49823526567712595	0.9937999320864495	0.0	0.9902002827146966	0.8404789389103913	0.7480229742722381	0.2975260402335641	0.0	0.7602731797661764	0.9912940245350224	0.6588683221187226	0.7907808963769654	0.7931222973830371	0.7977676938438565	0.11298679185619423	0.863346550910965	0.1876479670612462	0.9879710624276761	0.9853948066277728	0.8954918129288378	0.9850804020233985	0.9850257353560107	0.9851364997254062	0.6312001971576445	0.4469262810656673	0.3096656946029354	0.6041622797781987	0.9586459336727671	0.9272948903932943	0.8837920288666558	0.9191651583908225	0.901142855968921	0.09071442316266716	0.7424561339841411	0.7755157351018722	0.4778480608267843	0.6857746364448777	0.8566880102561937	0.38428830272514525	0.6573148120003648	0.6223630428222641	0.262253940867384	0.8441671884541944	0.46840050043598525	0.9645225956541112	0.8871570018924033	0.9221581686567938	0.952439752385781	0.47649861756573925	0.3376982328953331	0.8465265774789927	0.7170406024376987	0.2075010191602119
0.9989961769824881	0.8544001428762781	0.6474484093221895	0.9345613184682473	0.0	0.49071701397282724	1.0	0.0	0.9922015215768493	0.8365224870419409	0.029049064467901942	0.759704040546141	0.0	0.7167496237990499	0.998021369212504	0.6229177142948369	0.769154883262084	0.7725750876062748	0.7767693843857207	0.11001921626815199	0.8635911052107533	0.1879567678847136	0.987245023721746	0.9812548917181267	0.9046089655139935	0.9900919702458059	0.9898369931676593	0.9899286055946288	0.6042060297379447	0.4529926476754921	0.36334051815223517	0.6822137993963656	0.9515563506261181	0.9453679078014184	0.8885681482696409	0.9159558494474422	0.867327631722214	0.0744589729991037	0.7386365698317942	0.7887797723432075	0.3728196281387772	0.6542042407994153	0.85307439262343	0.3665971646832803	0.6429070792425299	0.6423065316983504	0.32942514312602666	0.8468418326724025	0.5534367062213286	0.9768474978963523	0.8976328061638281	0.9353810172031027	0.9463011876432764	0.46063493931015564	0.31567739012233786	0.8252541872009177	0.7693533110783323	0.3436608234814512
0.9996554040387645	0.7231161128252608	0.6143002519059771	0.9331071255453228	0.0	0.4752937194797652	0.9791866929986537	0.0	0.9880878639157575	0.8376723025735043	0.6892986403700851	0.35737440243689883	0.0	0.7358490566037718	0.9844677483181627	0.738017129219447	0.8398746542352548	0.8432457758645928	0.8485136083676873	0.12156519341944164	0.8627701014900344	0.1926917138445687	0.9864114237260486	0.9834936439868623	0.8848959486124124	0.9840532961686297	0.9839713344727952	0.9842064237249102	0.549987677647252	0.44359956389253746	0.36059338151388526	0.6928125219344445	0.9570992156323106	0.9486218568665381	0.9246777103493522	0.9154749499029853	0.9446958786925055	0.12395044751181558	0.7585509244978317	0.7969741415043201	0.30487508785381134	0.6521082135023162	0.8516514866549735	0.36542261151426336	0.6488647071339554	0.6580528351575996	0.3122108069955308	0.8501194313675471	0.5808469499943131	0.9787593426718808	0.9038000135171668	0.9392455484802251	0.9536554716909129	0.4824205345412477	0.35509741730856337	0.8411987718087629	0.7439080816706776	0.3444761516510394
1.0	0.73024347715742	0.6503344844268721	0.9238972370334512	0.0	0.4987187545327067	0.9819404016360069	0.0	0.9902002827146966	0.8415246372875216	0.7976461941940128	0.24864688440719762	0.0	0.7473087162866076	0.9833795013850409	0.7056264616907321	0.8194285935354092	0.8234989799603697	0.8291564097240761	0.11840302271087226	0.8652680489807326	0.205352547606794	0.9877380129665135	0.9851282885005423	0.8890966201547467	0.9838230827873882	0.9839358924263003	0.984179850124896	0.5726608067033597	0.41262475189399256	0.3260217235112632	0.6403102407524399	0.9613265446539149	0.9369962927143777	0.8770411677874363	0.9200713162101298	0.8585553955415672	0.12004322583975931	0.7590499174393498	0.7816216560915732	0.34092390262602995	0.6587862539605166	0.8501017870853675	0.3691647925411319	0.6504554343090466	0.6374509642553425	0.26558701278331137	0.8460456235554211	0.5193539826363892	0.9697693411869527	0.9159612395241956	0.946935021667565	0.9623290565091411	0.4925583857873995	0.36332125056637954	0.8434743506154354	0.7364490334601349	0.23603750509580093
